agent,task_id,title,bucket,status,source_file,context_snippet
manager,CUSTOMER-102,,assigned,assigned,cursor_manager.md,"ts/**', 'app/services/shopify/orders/**'], priority: 'P1' as const, phase: 'Phase 9', estimatedHours: 8, dependencies: ['DATA-100'], issueUrl: 'https://github.c…"
manager,CUSTOMER-103,,assigned,assigned,cursor_manager.md,"*', 'app/services/shopify/storefront/**'], priority: 'P1' as const, phase: 'Phase 9', estimatedHours: 6, dependencies: ['DATA-100'], issueUrl: 'https://github.c…"
manager,CUSTOMER-105,,assigned,assigned,cursor_manager.md,"nce testing active', 'Performance testing automated' ], allowedPaths: ['docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // AI-CUSTOMER - Gro…"
manager,CUSTOMER-106,,assigned,assigned,cursor_manager.md,**INVENTORY-104**: Growth Engine Inventory Optimization (Inventory) - **ADS-104**: Growth Engine Advanced Advertising (Ads) - **CONTENT-025**: Growth Engine Con…
manager,DATA-007,Query Performance; DATA,assigned,assigned,cursor_manager.md,ENG-015 Tile Visibility; ENG-016 Theme Selector; ENG-017 Default View; ENG-018–ENG-022 Settings Page tabs - DESIGNER: DES-009 Settings Design Validation; DES-01…
manager,DATA-008,Phase 7,assigned,assigned,cursor_manager.md,G-016 Theme Selector; ENG-017 Default View; ENG-018–ENG-022 Settings Page tabs - DESIGNER: DES-009 Settings Design Validation; DES-010 Onboarding Wireframes; DE…
manager,DATA-009,Backup & Recovery Test,assigned,assigned,cursor_manager.md,View; ENG-018–ENG-022 Settings Page tabs - DESIGNER: DES-009 Settings Design Validation; DES-010 Onboarding Wireframes; DES-011 Mobile Optimization Review; DES-…
manager,DATA-018,PO & Receipt tables (Phase 10) → Apply ASAP,assigned,assigned,cursor_manager.md,"*: 1. Review SQL (no DROP, no data loss) 2. Verify RLS policies included 3. Apply via Supabase console or pooler connection 4. Verify tables created 5. Confirm …"
manager,DATA-021,Search Console tables (Phase 11) → Apply after Phase 10,assigned,assigned,cursor_manager.md,ction 4. Verify tables created 5. Confirm to Data agent 6. Unblock dependent agents **Growth Engine Migrations Pending**: - DATA-017: Vendor Master tables (Phas…
manager,DATA-022,,assigned,assigned,cursor_manager.md,"lowedPaths: ['supabase/migrations/**', 'prisma/**'], priority: 'P0', phase: 'Growth Engine - Inventory', estimatedHours: 6.0, evidenceUrl: 'docs/design/growth-e…"
manager,DATA-023,,assigned,assigned,cursor_manager.md,"lowedPaths: ['supabase/migrations/**', 'prisma/**'], priority: 'P0', phase: 'Growth Engine - Inventory', estimatedHours: 5.0, evidenceUrl: 'docs/design/growth-e…"
manager,DATA-024,,assigned,assigned,cursor_manager.md,"lowedPaths: ['supabase/migrations/**', 'prisma/**'], priority: 'P0', phase: 'Growth Engine - Inventory', estimatedHours: 6.0, evidenceUrl: 'docs/design/growth-e…"
manager,DATA-025,,assigned,assigned,cursor_manager.md,"dPaths: ['supabase/migrations/**', 'prisma/**'], priority: 'P0', phase: 'Growth Engine - Attribution', estimatedHours: 4.0, evidenceUrl: 'docs/design/growth-eng…"
manager,DES-001,,assigned,assigned,cursor_manager.md,LETION-001 to product'); // 3. Assign QA review tasks to all agents console.log('\n🔍 Step 3: Assigning QA review tasks...'); const qaReviewTasks = [ { agent: 'e…
manager,DES-009,Settings Design Validation; DES,assigned,assigned,cursor_manager.md,list. I opened `feedback/archive/[REDACTED]/[REDACTED].md` and extracted the task list. - ENGINEER (Phase 6 focus): ENG-014 Drag & Drop Reorder; ENG-015 Tile Vi…
manager,DES-012,Accessibility Audit (Phases 1,assigned,assigned,cursor_manager.md,acted the task list. - ENGINEER (Phase 6 focus): ENG-014 Drag & Drop Reorder; ENG-015 Tile Visibility; ENG-016 Theme Selector; ENG-017 Default View; ENG-018–ENG…
manager,DES-020,,assigned,assigned,cursor_manager.md,"e/donut charts.', acceptanceCriteria: ['Charts render on Sales/Inventory tiles/modals'], allowedPaths: ['app/components/**'], priority: 'P2', estimatedHours: 2,…"
manager,DES-022,,assigned,assigned,cursor_manager.md,"e optimizations applied', 'All Growth Engine requirements met' ], allowedPaths: ['app/**'], priority: 'P0', estimatedHours: 4, dependencies: [], }); // DESIGNER…"
manager,DES-100,,assigned,assigned,cursor_manager.md,ring]: any[] } = {}; for (const task of tasks) { let phase = 'Unknown'; // Extract phase from taskId patterns if (task.taskId.includes('ENG-') || task.taskId.in…
manager,DES-101,,assigned,assigned,cursor_manager.md,k.taskId.includes('DES-') || task.taskId.includes('DATA-')) { if (task.taskId.includes('ENG-100') || task.taskId.includes('DES-100') || task.taskId.includes('DA…
manager,DES-102,,assigned,assigned,cursor_manager.md,0')) { phase = 'Phase 9 (Growth Engine Core)'; } else if (task.taskId.includes('ENG-101') || task.taskId.includes('DES-101') || task.taskId.includes('DATA-101')…
manager,DES-103,,assigned,assigned,cursor_manager.md,-101')) { phase = 'Phase 10 (Advanced Features)'; } else if (task.taskId.includes('ENG-102') || task.taskId.includes('DES-102') || task.taskId.includes('DATA-10…
manager,DES-104,,assigned,assigned,cursor_manager.md,2')) { phase = 'Phase 11 (AI Integration)'; } else if (task.taskId.includes('ENG-103') || task.taskId.includes('DES-103') || task.taskId.includes('DATA-103')) {…
manager,DEVOPS-001,,assigned,assigned,cursor_manager.md,"'QA-REVIEW-ENG-001', title: 'Engineer Code Review & Testing' }, { agent: 'designer', taskId: 'QA-REVIEW-DES-001', title: 'Design System Review & Validation' }, …"
manager,DEVOPS-002,Staging Deploy Automation; DEVOPS,assigned,assigned,cursor_manager.md,- DESIGNER: DES-009 Settings Design Validation; DES-010 Onboarding Wireframes; DES-011 Mobile Optimization Review; DES-012 Accessibility Audit (Phases 1–5) - DA…
manager,DEVOPS-003,Performance Monitoring; DEVOPS,assigned,assigned,cursor_manager.md,lidation; DES-010 Onboarding Wireframes; DES-011 Mobile Optimization Review; DES-012 Accessibility Audit (Phases 1–5) - DATA: DATA-006 Index Optimization; DATA-…
manager,DEVOPS-004,Migration Pipeline; DEVOPS,assigned,assigned,cursor_manager.md,ames; DES-011 Mobile Optimization Review; DES-012 Accessibility Audit (Phases 1–5) - DATA: DATA-006 Index Optimization; DATA-007 Query Performance; DATA-008 Pha…
manager,DEVOPS-005,Rollback Procedures,assigned,assigned,cursor_manager.md,on Review; DES-012 Accessibility Audit (Phases 1–5) - DATA: DATA-006 Index Optimization; DATA-007 Query Performance; DATA-008 Phase 7–13 Schema Planning; DATA-0…
manager,DEVOPS-006,,assigned,assigned,cursor_manager.md,"lemented' ], allowedPaths: ['supabase/migrations/**', 'prisma/schema.prisma', 'docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // DEVOPS - G…"
manager,DEVOPS-100,,assigned,assigned,cursor_manager.md,"/services/bing/**', 'docs/integrations/bing-webmaster/**'], priority: 'P2' as const, phase: 'Phase 12', estimatedHours: 3, dependencies: [], issueUrl: 'https://…"
manager,DEVOPS-101,,assigned,assigned,cursor_manager.md,"p/config/**', 'docs/runbooks/store-switch.**', 'fly.toml'], priority: 'P1' as const, phase: 'Phase 10', estimatedHours: 4, dependencies: [], issueUrl: 'https://…"
manager,ENG-002,,assigned,assigned,cursor_manager.md,"y 5 seconds', 'Nav badge shows pending count', ], allowedPaths: ['app/routes/**', 'app/components/**', 'app/services/**', 'docs/design/**'], priority: 'P0', est…"
manager,ENG-003,,assigned,assigned,cursor_manager.md,"s', 'Success toast and error banner behaviors', ], allowedPaths: ['app/components/**', 'app/routes/**', 'app/services/**', 'docs/design/**'], priority: 'P0', es…"
manager,ENG-005,,assigned,assigned,cursor_manager.md,"anced priorities, A/B campaign design, user feedback analysis. - qa/pilot/support — Phase 6 tests, a11y suite, perf regression, E2E settings; smoke/mobile/edge …"
manager,ENG-041,,assigned,assigned,cursor_manager.md,"', 'app/services/agents/**', 'tests/agents/**'], priority: 'P0', phase: 'Growth Engine - Agent Orchestration', estimatedHours: 12.0, evidenceUrl: 'docs/design/g…"
manager,ENG-042,,assigned,assigned,cursor_manager.md,"ices/agents/**'], priority: 'P0', phase: 'Growth Engine - Agent Orchestration', estimatedHours: 10.0, dependencies: ['ENG-040'], evidenceUrl: 'docs/design/growt…"
manager,ENG-043,,assigned,assigned,cursor_manager.md,"ents/**', 'app/tools/**'], priority: 'P0', phase: 'Growth Engine - Sub-Agents', estimatedHours: 14.0, dependencies: ['ENG-040'], evidenceUrl: 'docs/design/growt…"
manager,ENG-044,,assigned,assigned,cursor_manager.md,"ents/**', 'app/tools/**'], priority: 'P0', phase: 'Growth Engine - Sub-Agents', estimatedHours: 14.0, dependencies: ['ENG-040'], evidenceUrl: 'docs/design/growt…"
manager,ENG-101,,assigned,assigned,cursor_manager.md,task.taskId.includes('ENG-') || task.taskId.includes('DES-') || task.taskId.includes('DATA-')) { if (task.taskId.includes('ENG-100') || task.taskId.includes('DE…
manager,ENG-102,,assigned,assigned,cursor_manager.md,') || task.taskId.includes('DATA-100')) { phase = 'Phase 9 (Growth Engine Core)'; } else if (task.taskId.includes('ENG-101') || task.taskId.includes('DES-101') …
manager,ENG-103,,assigned,assigned,cursor_manager.md,101') || task.taskId.includes('DATA-101')) { phase = 'Phase 10 (Advanced Features)'; } else if (task.taskId.includes('ENG-102') || task.taskId.includes('DES-102…
manager,ENG-104,,assigned,assigned,cursor_manager.md,') || task.taskId.includes('DATA-102')) { phase = 'Phase 11 (AI Integration)'; } else if (task.taskId.includes('ENG-103') || task.taskId.includes('DES-103') || …
manager,FINAL-002,,assigned,assigned,cursor_manager.md,${qaTask.agent}`); } // 4. Assign final integration tasks console.log('\n🔗 Step 4: Assigning final integration tasks...'); const integrationTasks = [ { agent: '…
manager,INT-001,,assigned,assigned,cursor_manager.md,"EW-DES-001', title: 'Design System Review & Validation' }, { agent: 'data', taskId: 'QA-REVIEW-DATA-001', title: 'Data Pipeline Review & Testing' }, { agent: 'd…"
manager,INTEGRATIONS-001,Publer API Client; INTEGRATIONS,assigned,assigned,cursor_manager.md,1–5) - DATA: DATA-006 Index Optimization; DATA-007 Query Performance; DATA-008 Phase 7–13 Schema Planning; DATA-009 Backup & Recovery Test - DEVOPS: DEVOPS-002 …
manager,INTEGRATIONS-002,Publer Adapter; INTEGRATIONS,assigned,assigned,cursor_manager.md,tion; DATA-007 Query Performance; DATA-008 Phase 7–13 Schema Planning; DATA-009 Backup & Recovery Test - DEVOPS: DEVOPS-002 Staging Deploy Automation; DEVOPS-00…
manager,INTEGRATIONS-003,Social Post Queue; INTEGRATIONS,assigned,assigned,cursor_manager.md,DATA-008 Phase 7–13 Schema Planning; DATA-009 Backup & Recovery Test - DEVOPS: DEVOPS-002 Staging Deploy Automation; DEVOPS-003 Performance Monitoring; DEVOPS-0…
manager,INTEGRATIONS-004,API Rate Limiting,assigned,assigned,cursor_manager.md,; DATA-009 Backup & Recovery Test - DEVOPS: DEVOPS-002 Staging Deploy Automation; DEVOPS-003 Performance Monitoring; DEVOPS-004 Migration Pipeline; DEVOPS-005 R…
manager,INTEGRATIONS-103,,assigned,assigned,cursor_manager.md,NOW HAVE NEW TASKS** **P0 Priority Tasks Assigned:** - **ENG-025**: Growth Engine Advanced Dashboard Features (Engineer) - **DES-023**: Growth Engine UX Design …
manager,INV-001,,assigned,assigned,cursor_manager.md,"EVOPS-001', title: 'Infrastructure Review & Testing' }, { agent: 'integrations', taskId: 'QA-REVIEW-INT-001', title: 'Integration Review & Testing' }, { agent: …"
manager,INVENTORY-006,Modal API routes; INVENTORY,assigned,assigned,cursor_manager.md,PS-002 Staging Deploy Automation; DEVOPS-003 Performance Monitoring; DEVOPS-004 Migration Pipeline; DEVOPS-005 Rollback Procedures - INTEGRATIONS: INTEGRATIONS-…
manager,INVENTORY-007,Real,assigned,assigned,cursor_manager.md,; DEVOPS-003 Performance Monitoring; DEVOPS-004 Migration Pipeline; DEVOPS-005 Rollback Procedures - INTEGRATIONS: INTEGRATIONS-001 Publer API Client; INTEGRATI…
manager,INVENTORY-008,Kits/Bundles support,assigned,assigned,cursor_manager.md,; DEVOPS-004 Migration Pipeline; DEVOPS-005 Rollback Procedures - INTEGRATIONS: INTEGRATIONS-001 Publer API Client; INTEGRATIONS-002 Publer Adapter; INTEGRATION…
manager,INVENTORY-101,,assigned,assigned,cursor_manager.md,"app/routes/api.inventory.rop.**'], priority: 'P1' as const, phase: 'Phase 10', estimatedHours: 8, dependencies: ['DATA-101', 'DATA-103'], issueUrl: 'https://git…"
manager,INVENTORY-102,,assigned,assigned,cursor_manager.md,"y.emergency.**'], priority: 'P1' as const, phase: 'Phase 11', estimatedHours: 6, dependencies: ['DATA-101', 'DATA-102', 'INVENTORY-100'], issueUrl: 'https://git…"
manager,INVENTORY-103,,assigned,assigned,cursor_manager.md,"'Business intelligence dashboards created' ], allowedPaths: ['app/**', 'docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // INVENTORY - Growt…"
manager,INVENTORY-104,,assigned,assigned,cursor_manager.md,th Engine UX Design System (Designer) - **DATA-109**: Growth Engine Data Architecture (Data) - **DEVOPS-007**: Growth Engine Infrastructure Setup (DevOps) - **I…
manager,KNOW-001,,assigned,assigned,cursor_manager.md,"'Content System Review & Testing' }, { agent: 'pilot', taskId: 'QA-REVIEW-PILOT-001', title: 'Testing Framework Review & Validation' }, { agent: 'ai-customer', …"
manager,KNOWLEDGE-001,KB Schema;,assigned,assigned,cursor_manager.md,ettings Flow - PILOT: PILOT-004 Settings Smoke Tests; PILOT-005 Mobile Safari/Chrome; PILOT-006 Edge Cases (reorder/theme); PILOT-007 Prod Readiness - AI-CUSTOM…
manager,KNOWLEDGE-002,,assigned,assigned,cursor_manager.md,"AI-KNOWLEDGE { assignedTo: 'ai-knowledge', taskId: 'AI-KNOWLEDGE-001', title: 'Knowledge Base Schema', description: 'Embeddings + search schema', acceptanceCrit…"
manager,KNOWLEDGE-003,,assigned,assigned,cursor_manager.md,"imatedHours: 3 }, { assignedTo: 'ai-knowledge', taskId: 'AI-KNOWLEDGE-002', title: 'CEO Agent Backend', description: 'OpenAI SDK integration', acceptanceCriteri…"
manager,KNOWLEDGE-004,,assigned,assigned,cursor_manager.md,"}, { assignedTo: 'ai-knowledge', taskId: 'AI-KNOWLEDGE-003', title: 'Business Summary Service', description: 'Daily briefings generator', acceptanceCriteria: ['…"
manager,KNOWLEDGE-100,,assigned,assigned,cursor_manager.md,============================================================= // PHASE 12: CX→PRODUCT LOOP // Priority: P2 - Continuous improvement // =========================…
manager,KNOWLEDGE-101,,assigned,assigned,cursor_manager.md,"'Automated decision making active' ], allowedPaths: ['app/**', 'docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // AI-KNOWLEDGE - Growth Eng…"
manager,MANAGER-004,,assigned,assigned,cursor_manager.md,"02**: Verified data integrity (1.0h) - Checked all 17 agents - Confirmed 1,357 entries (667 historical + 690 live) - 100% data integrity verified 3. **MANAGER-0…"
manager,MANAGER-005,,assigned,assigned,cursor_manager.md,ER-003**: Updated startup checklists (0.3h) - Removed markdown backup references - Emphasized `logDecision()` ONLY method 4. **MANAGER-004**: Archived feedback …
manager,MANAGER-010,Growth Engine Phase Coordination,assigned,assigned,cursor_manager.md,"edentials**: 1. Check vault/occ/{service}/ immediately 2. If present: Provide to agent within 15 minutes 3. If missing: Escalate to CEO, tell agent to move to n…"
manager,PILOT-001,,assigned,assigned,cursor_manager.md,"VIEW-INV-001', title: 'Inventory System Review & Testing' }, { agent: 'ads', taskId: 'QA-REVIEW-ADS-001', title: 'Advertising System Review & Testing' }, { agen…"
manager,PILOT-004,Settings Smoke Tests; PILOT,assigned,assigned,cursor_manager.md,e 6 Microcopy Review - PRODUCT: PRODUCT-005 Onboarding Spec; PRODUCT-006 Advanced Features Prioritization; PRODUCT-007 A/B Campaign Design; PRODUCT-008 User Fee…
manager,PILOT-005,Mobile Safari/Chrome; PILOT,assigned,assigned,cursor_manager.md,PRODUCT-005 Onboarding Spec; PRODUCT-006 Advanced Features Prioritization; PRODUCT-007 A/B Campaign Design; PRODUCT-008 User Feedback Analysis - QA: QA-002 Phas…
manager,PILOT-006,Edge Cases (reorder/theme); PILOT,assigned,assigned,cursor_manager.md,DUCT-006 Advanced Features Prioritization; PRODUCT-007 A/B Campaign Design; PRODUCT-008 User Feedback Analysis - QA: QA-002 Phase 6 Test Plan; QA-003 Accessibil…
manager,PILOT-019,,assigned,assigned,cursor_manager.md,"bleshooting guides created', 'Escalation procedures documented' ], allowedPaths: ['docs/runbooks/**'], priority: 'P1', estimatedHours: 2, dependencies: [], }); …"
manager,PILOT-022,,assigned,assigned,cursor_manager.md,"'Performance monitoring active', 'Quality gates established' ], allowedPaths: ['docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // PILOT - G…"
manager,PILOT-023,,assigned,assigned,cursor_manager.md,LYTICS-023**: Growth Engine Advanced Analytics (Analytics) - **INVENTORY-104**: Growth Engine Inventory Optimization (Inventory) - **ADS-104**: Growth Engine Ad…
manager,PRODUCT-001,,assigned,assigned,cursor_manager.md,"le: 'AI Customer System Review & Testing' }, { agent: 'ai-knowledge', taskId: 'QA-REVIEW-AI-KNOW-001', title: 'AI Knowledge System Review & Testing' }, { agent:…"
manager,PRODUCT-008,User Feedback Analysis,assigned,assigned,cursor_manager.md,ADS-004 HITL Ad Copy Approval - CONTENT: CONTENT-005 Social Templates; CONTENT-006 SEO Content Guidelines; CONTENT-007 Ad Copy Best Practices; CONTENT-008 Phase…
manager,PRODUCT-018,,assigned,assigned,cursor_manager.md,"abase' ], allowedPaths: ['app/routes/**', 'app/components/**', 'app/services/**'], priority: 'P1', estimatedHours: 2, dependencies: ['DATA-104', 'DATA-105'], })…"
manager,PRODUCT-100,,assigned,assigned,cursor_manager.md,"ervices/chatwoot/**', 'supabase/migrations/**'], priority: 'P2' as const, phase: 'Phase 12', estimatedHours: 8, dependencies: ['DATA-100'], issueUrl: 'https://g…"
manager,QA-004,Performance Regression; QA,assigned,assigned,cursor_manager.md,Guidelines; CONTENT-007 Ad Copy Best Practices; CONTENT-008 Phase 6 Microcopy Review - PRODUCT: PRODUCT-005 Onboarding Spec; PRODUCT-006 Advanced Features Prior…
manager,QA-005,E2E Settings Flow,assigned,assigned,cursor_manager.md,y Best Practices; CONTENT-008 Phase 6 Microcopy Review - PRODUCT: PRODUCT-005 Onboarding Spec; PRODUCT-006 Advanced Features Prioritization; PRODUCT-007 A/B Cam…
manager,QA-103,,assigned,assigned,cursor_manager.md,"alization working', 'Reporting dashboards functional', 'Performance metrics tracked' ], allowedPaths: ['app/**', 'docs/**'], priority: 'P1', estimatedHours: 3, …"
manager,QA-104,,assigned,assigned,cursor_manager.md,"timization working', 'Content analytics dashboard created' ], allowedPaths: ['docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // QA - Growth…"
manager,QA-105,,assigned,assigned,cursor_manager.md,Engine Advanced Integrations (Integrations) - **ANALYTICS-023**: Growth Engine Advanced Analytics (Analytics) - **INVENTORY-104**: Growth Engine Inventory Optim…
manager,SEO-009,Schema Validator; SEO,assigned,assigned,cursor_manager.md,outes; INVENTORY-007 Real-time tile data; INVENTORY-008 Kits/Bundles support - ANALYTICS: ANALYTICS-006 Social Post Performance; ANALYTICS-007 SEO Impact Analys…
manager,SEO-010,GSC Integration Enhancements,assigned,assigned,cursor_manager.md,time tile data; INVENTORY-008 Kits/Bundles support - ANALYTICS: ANALYTICS-006 Social Post Performance; ANALYTICS-007 SEO Impact Analysis; ANALYTICS-008 Ads ROAS…
manager,SEO-100,,assigned,assigned,cursor_manager.md,"['app/services/content/**', 'docs/specs/social-templates.**'], priority: 'P2' as const, phase: 'Phase 12', estimatedHours: 4, dependencies: [], issueUrl: 'https…"
manager,SEO-101,,assigned,assigned,cursor_manager.md,"app/services/seo/**', 'app/routes/api.cron.seo.**'], priority: 'P2' as const, phase: 'Phase 11', estimatedHours: 5, dependencies: ['DATA-100'], issueUrl: 'https…"
manager,SUPPORT-001,,assigned,assigned,cursor_manager.md,"ng Framework Review & Validation' }, { agent: 'ai-customer', taskId: 'QA-REVIEW-AI-CUST-001', title: 'AI Customer System Review & Testing' }, { agent: 'ai-knowl…"
manager,SUPPORT-003,,assigned,assigned,cursor_manager.md,"tedHours: 2 }, // SUPPORT { assignedTo: 'support', taskId: 'SUPPORT-002', title: 'Multi-Channel Testing', description: 'Email, live chat, SMS', acceptanceCriter…"
manager,SUPPORT-004,,assigned,assigned,cursor_manager.md,": 'P2', estimatedHours: 2 }, { assignedTo: 'support', taskId: 'SUPPORT-003', title: 'Conversation Routing Rules', description: 'Auto-assignment logic', acceptan…"
manager,SUPPORT-005,,assigned,assigned,cursor_manager.md,"rity: 'P2', estimatedHours: 2 }, { assignedTo: 'support', taskId: 'SUPPORT-004', title: 'CX Metrics Dashboard', description: 'FRT, SLA, resolution time', accept…"
manager,SUPPORT-013,,assigned,assigned,cursor_manager.md,"hs created', 'Automated content curation active' ], allowedPaths: ['app/**', 'docs/**'], priority: 'P0', estimatedHours: 3, dependencies: [], }); // SUPPORT - G…"
manager,TASK_ASSIGNMENTS_2025-10,21.md,assigned,assigned,cursor_manager.md,"es, enhanced modals, notifications, personalization, settings, real-time, charts, onboarding, history, polish, and missing DB tables. Want me to continue scanni…"
support,COMPLETION-362,Growth Engine Support Final Implementation,completed,completed,cursor_support.md,"ance criteria met: Growth Engine features, advanced capabilities, performance optimizations, requirements verification - Task completed and logged: SUPPORT-901 …"
support,SUPPORT-012,Growth Engine Support Framework,completed,completed,cursor_support.md,gnition**: Recognition of skills and achievements - **Professional Development**: Professional development opportunities --- **Last Updated**: 2025-10-22 **Next…
support,SUPPORT-014,,completed,completed,cursor_support.md,"ify ProductVariant fields for inventory query""} {""tool"":""context7"",""doc_ref"":""https://context7.io/docs"",""request_id"":""req_124"",""timestamp"":""2025-10-22T14:35:00Z…"
support,SUPPORT-100,Complete Runbook Library**,completed,completed,cursor_support.md,"ead `docs/RULES.md` - MCP tools, database safety, file ownership, and enforcement rules - Read `.cursor/rules/10-growth-engine-pack.mdc` - CI merge blockers and…"
support,SUPPORT-901,Growth Engine support Task,completed,completed,cursor_support.md,timization - **Phase 3**: AI and machine learning integration - **Phase 4**: Full automation and predictive capabilities --- **Last Updated**: 2025-10-22 **Next…
support,TEST-001,,assigned,assigned,cursor_support.md,m '../heartbeat.server'; import { devMCPBanService } from '../dev-mcp-ban.server'; import { [REDACTED] } from '../growth-engine-support.server'; describe('Growt…
